Pt,T,Vf,Im,Vu,Pwr,Sig,Ach,IERange,Over
3185,159.3,0.659824,-0.0799176,0.0,-0.0527315,0.40025,-8.16681e-05,11,...........
3186,159.35,0.659687,-0.0799428,0.0,-0.0527372,0.400375,-8.03344e-05,11,...........
3187,159.4,0.659541,-0.0799702,0.0,-0.0527436,0.400512,-7.90007e-05,11,...........
3188,159.45,0.659398,-0.0799914,0.0,-0.0527462,0.400637,-8.10012e-05,11,...........
3189,159.5,0.659252,-0.0800216,0.0,-0.0527544,0.400762,-7.49995e-05,11,...........
3190,159.55,0.659112,-0.0800461,0.0,-0.0527594,0.400887,-8.90035e-05,11,...........
3191,159.6,0.658958,-0.0800729,0.0,-0.0527647,0.401012,-8.70029e-05,11,...........
3192,159.65,0.658816,-0.0800979,0.0,-0.0527698,0.401138,-7.83338e-05,11,...........
3193,159.7,0.658675,-0.0801211,0.0,-0.0527738,0.401262,-7.90007e-05,11,...........
3194,159.75,0.658528,-0.0801469,0.0,-0.052779,0.401387,-8.53358e-05,11,...........
3195,159.8,0.658379,-0.0801734,0.0,-0.0527845,0.401513,-8.13346e-05,11,...........
3196,159.85,0.658232,-0.0801983,0.0,-0.0527891,0.401637,-7.93341e-05,11,...........
3197,159.9,0.658089,-0.0802193,0.0,-0.0527915,0.401762,-8.56692e-05,11,...........
3198,159.95,0.65795,-0.0802463,0.0,-0.0527981,0.401887,-8.36686e-05,11,...........
3199,160.0,0.657798,-0.0802716,0.0,-0.0528025,0.402012,-7.80004e-05,11,...........
3200,160.05,0.657645,-0.0802959,0.0,-0.0528062,0.402137,-8.96703e-05,11,...........
3201,160.1,0.657502,-0.0803238,0.0,-0.052813,0.402262,-8.56692e-05,11,...........
3202,160.15,0.65735,-0.080347,0.0,-0.0528161,0.402387,-9.1004e-05,11,...........
3203,160.2,0.6572,-0.0803734,0.0,-0.0528214,0.402512,-8.60026e-05,11,...........
3204,160.25,0.657055,-0.0803959,0.0,-0.0528245,0.402637,-8.90035e-05,11,...........
3205,160.3,0.656908,-0.0804219,0.0,-0.0528298,0.402763,-7.93341e-05,11,...........
3206,160.35,0.656756,-0.0804483,0.0,-0.0528349,0.402887,-8.16681e-05,11,...........
3207,160.4,0.656608,-0.080474,0.0,-0.0528399,0.403012,-8.40021e-05,11,...........
3208,160.45,0.656458,-0.0804936,0.0,-0.0528407,0.403137,-7.59998e-05,11,...........
3209,160.5,0.6563,-0.0805202,0.0,-0.0528454,0.403262,-8.60026e-05,11,...........
3210,160.55,0.656158,-0.0805501,0.0,-0.0528536,0.403387,-8.46689e-05,11,...........
3211,160.6,0.656012,-0.0805727,0.0,-0.0528566,0.403512,-7.80004e-05,11,...........
3212,160.65,0.65586,-0.0805978,0.0,-0.0528609,0.403637,-7.7667e-05,11,...........
3213,160.7,0.655704,-0.080621,0.0,-0.0528636,0.403762,-8.46689e-05,11,...........
3214,160.75,0.655554,-0.0806492,0.0,-0.05287,0.403887,-8.76698e-05,11,...........
3215,160.8,0.65541,-0.0806717,0.0,-0.052873,0.404013,-8.50023e-05,11,...........
3216,160.85,0.655252,-0.0806961,0.0,-0.0528762,0.404137,-7.96675e-05,11,...........
3217,160.9,0.655106,-0.0807203,0.0,-0.0528804,0.404262,-9.00037e-05,11,...........
3218,160.95,0.654954,-0.0807465,0.0,-0.0528853,0.404388,-8.53358e-05,11,...........
3219,161.0,0.654799,-0.0807702,0.0,-0.0528883,0.404512,-7.49995e-05,11,...........
3220,161.05,0.65465,-0.0807968,0.0,-0.0528936,0.404637,-8.33352e-05,11,...........
3221,161.1,0.654495,-0.0808234,0.0,-0.0528985,0.404775,-7.5333e-05,11,...........
3222,161.15,0.654339,-0.0808496,0.0,-0.0529031,0.4049,-8.83366e-05,11,...........
3223,161.2,0.654187,-0.0808763,0.0,-0.0529082,0.405025,-7.86672e-05,11,...........
3224,161.25,0.654037,-0.0809033,0.0,-0.0529138,0.40515,-8.66695e-05,11,...........
3225,161.3,0.653884,-0.0809241,0.0,-0.052915,0.405275,-8.06678e-05,11,...........
3226,161.35,0.653732,-0.0809503,0.0,-0.0529198,0.4054,-8.53358e-05,11,...........
3227,161.4,0.653575,-0.080974,0.0,-0.0529226,0.405525,-8.23349e-05,11,...........
3228,161.45,0.653416,-0.0809993,0.0,-0.0529263,0.40565,-7.96675e-05,11,...........
3229,161.5,0.65327,-0.0810253,0.0,-0.0529314,0.405775,-8.30018e-05,11,...........
3230,161.55,0.653111,-0.0810507,0.0,-0.0529351,0.4059,-8.23349e-05,11,...........
3231,161.6,0.652957,-0.0810705,0.0,-0.0529356,0.406025,-8.76697e-05,11,...........
3232,161.65,0.652804,-0.0810994,0.0,-0.052942,0.40615,-8.13346e-05,11,...........
3233,161.7,0.652649,-0.0811211,0.0,-0.0529436,0.406275,-7.73335e-05,11,...........
3234,161.75,0.652491,-0.0811483,0.0,-0.0529486,0.4064,-7.66667e-05,11,...........
3235,161.8,0.652336,-0.0811723,0.0,-0.0529517,0.406525,-8.26683e-05,11,...........
3236,161.85,0.652173,-0.0811994,0.0,-0.052956,0.40665,-8.36686e-05,11,...........
3237,161.9,0.652023,-0.0812205,0.0,-0.0529577,0.406775,-7.46661e-05,11,...........
3238,161.95,0.651869,-0.0812492,0.0,-0.0529639,0.4069,-9.03372e-05,11,...........
3239,162.0,0.651715,-0.08127,0.0,-0.0529649,0.407025,-8.36686e-05,11,...........
3240,162.05,0.651555,-0.081296,0.0,-0.0529688,0.40715,-8.53358e-05,11,...........
3241,162.1,0.6514,-0.0813222,0.0,-0.0529733,0.407275,-8.50023e-05,11,...........
3242,162.15,0.651243,-0.0813442,0.0,-0.0529749,0.4074,-7.46661e-05,11,...........
3243,162.2,0.651075,-0.0813743,0.0,-0.0529808,0.407525,-8.73363e-05,11,...........
3244,162.25,0.650922,-0.0813957,0.0,-0.0529822,0.40765,-8.43355e-05,11,...........
3245,162.3,0.650764,-0.0814236,0.0,-0.0529876,0.407775,-8.36686e-05,11,...........
3246,162.35,0.650604,-0.0814482,0.0,-0.0529905,0.4079,-8.76698e-05,11,...........
3247,162.4,0.650445,-0.0814715,0.0,-0.0529927,0.408025,-9.46717e-05,11,...........
3248,162.45,0.650282,-0.0814995,0.0,-0.0529977,0.40815,-8.16681e-05,11,...........
3249,162.5,0.650127,-0.0815231,0.0,-0.0530003,0.408275,-9.03372e-05,11,...........
3250,162.55,0.649964,-0.081547,0.0,-0.0530026,0.4084,-7.43327e-05,11,...........
3251,162.6,0.6498,-0.081573,0.0,-0.0530061,0.408525,-8.56692e-05,11,...........
3252,162.65,0.649645,-0.0815974,0.0,-0.0530093,0.40865,-8.96703e-05,11,...........
3253,162.7,0.649478,-0.0816228,0.0,-0.0530122,0.408775,-8.30018e-05,11,...........
3254,162.75,0.649319,-0.0816487,0.0,-0.053016,0.4089,-7.86672e-05,11,...........
3255,162.8,0.649159,-0.0816736,0.0,-0.0530191,0.409038,-8.36686e-05,11,...........
3256,162.85,0.648997,-0.0817015,0.0,-0.053024,0.409162,-8.867e-05,11,...........
3257,162.9,0.648832,-0.0817263,0.0,-0.0530266,0.409287,-7.33324e-05,11,...........
3258,162.95,0.648668,-0.0817493,0.0,-0.0530282,0.409413,-9.00037e-05,11,...........
3259,163.0,0.648505,-0.0817799,0.0,-0.0530347,0.409537,-7.56664e-05,11,...........
3260,163.05,0.648337,-0.0817989,0.0,-0.0530332,0.409662,-8.73363e-05,11,...........
3261,163.1,0.648174,-0.081825,0.0,-0.0530368,0.409787,-7.83338e-05,11,...........
3262,163.15,0.648007,-0.0818492,0.0,-0.0530388,0.409912,-9.36714e-05,11,...........
3263,163.2,0.64785,-0.081876,0.0,-0.0530434,0.410037,-8.76697e-05,11,...........
3264,163.25,0.647689,-0.0818988,0.0,-0.0530449,0.410162,-7.83338e-05,11,...........
3265,163.3,0.647521,-0.0819246,0.0,-0.0530479,0.410287,-8.30018e-05,11,...........
3266,163.35,0.647353,-0.0819489,0.0,-0.0530499,0.410412,-7.39993e-05,11,...........
3267,163.4,0.647194,-0.0819725,0.0,-0.0530521,0.410537,-7.59998e-05,11,...........
3268,163.45,0.647023,-0.0819976,0.0,-0.0530544,0.410663,-8.43355e-05,11,...........
3269,163.5,0.646858,-0.0820263,0.0,-0.0530594,0.410787,-7.70001e-05,11,...........
3270,163.55,0.64669,-0.0820519,0.0,-0.0530621,0.410912,-8.30018e-05,11,...........
3271,163.6,0.646528,-0.0820744,0.0,-0.0530635,0.411037,-8.53358e-05,11,...........
3272,163.65,0.646352,-0.0821011,0.0,-0.0530662,0.411162,-7.83338e-05,11,...........
3273,163.7,0.646186,-0.0821251,0.0,-0.0530681,0.411287,-8.83366e-05,11,...........
3274,163.75,0.646018,-0.0821465,0.0,-0.0530681,0.411412,-7.56664e-05,11,...........
3275,163.8,0.645853,-0.082171,0.0,-0.0530703,0.411537,-7.93341e-05,11,...........
3276,163.85,0.645687,-0.0821943,0.0,-0.0530718,0.411662,-8.56692e-05,11,...........
3277,163.9,0.645512,-0.0822197,0.0,-0.0530738,0.411787,-8.96703e-05,11,...........
3278,163.95,0.645345,-0.0822484,0.0,-0.0530786,0.411913,-8.46689e-05,11,...........
3279,164.0,0.645174,-0.0822748,0.0,-0.0530816,0.412037,-8.56692e-05,11,...........
3280,164.05,0.645005,-0.0822983,0.0,-0.0530828,0.412162,-8.73363e-05,11,...........
3281,164.1,0.644835,-0.0823197,0.0,-0.0530827,0.412288,-8.96703e-05,11,...........
3282,164.15,0.64466,-0.0823478,0.0,-0.0530864,0.412412,-7.03316e-05,11,...........
3283,164.2,0.644493,-0.0823743,0.0,-0.0530897,0.412537,-7.83338e-05,11,...........
3284,164.25,0.644316,-0.0824007,0.0,-0.0530921,0.412662,-7.56664e-05,11,...........
3285,164.3,0.644146,-0.0824259,0.0,-0.0530943,0.412787,-8.6336e-05,11,...........
3286,164.35,0.643974,-0.082454,0.0,-0.0530982,0.412912,-8.40021e-05,11,...........
3287,164.4,0.643799,-0.082479,0.0,-0.0530999,0.413037,-8.56692e-05,11,...........
3288,164.45,0.643627,-0.0824987,0.0,-0.0530984,0.413162,-7.80004e-05,11,...........
3289,164.5,0.643454,-0.0825284,0.0,-0.0531033,0.4133,-8.26684e-05,11,...........
3290,164.55,0.643278,-0.0825523,0.0,-0.0531041,0.413425,-8.70029e-05,11,...........
3291,164.6,0.643102,-0.0825773,0.0,-0.0531056,0.41355,-8.96703e-05,11,...........
3292,164.65,0.642928,-0.0825997,0.0,-0.0531056,0.413675,-8.66695e-05,11,...........
3293,164.7,0.642749,-0.0826297,0.0,-0.0531101,0.4138,-8.53358e-05,11,...........
3294,164.75,0.642571,-0.0826509,0.0,-0.053109,0.413925,-8.83366e-05,11,...........
3295,164.8,0.642395,-0.082677,0.0,-0.0531113,0.41405,-7.76669e-05,11,...........
3296,164.85,0.642228,-0.0826993,0.0,-0.0531118,0.414175,-8.10012e-05,11,...........
3297,164.9,0.642051,-0.0827262,0.0,-0.0531145,0.4143,-8.83366e-05,11,...........
3298,164.95,0.641866,-0.0827523,0.0,-0.0531159,0.414425,-7.83338e-05,11,...........
3299,165.0,0.641689,-0.0827769,0.0,-0.053117,0.41455,-7.90007e-05,11,...........
3300,165.05,0.641512,-0.0828,0.0,-0.0531172,0.414675,-8.23349e-05,11,...........
3301,165.1,0.641333,-0.0828284,0.0,-0.0531206,0.4148,-8.10012e-05,11,...........
3302,165.15,0.641159,-0.0828507,0.0,-0.0531205,0.414925,-7.96675e-05,11,...........
3303,165.2,0.640987,-0.082871,0.0,-0.0531192,0.41505,-8.13346e-05,11,...........
3304,165.25,0.640801,-0.0828995,0.0,-0.053122,0.415175,-8.23349e-05,11,...........
3305,165.3,0.640626,-0.0829252,0.0,-0.053124,0.4153,-8.20015e-05,11,...........
3306,165.35,0.640444,-0.0829473,0.0,-0.053123,0.415425,-8.13346e-05,11,...........
3307,165.4,0.640263,-0.0829723,0.0,-0.0531241,0.41555,-7.66667e-05,11,...........
3308,165.45,0.640089,-0.0829964,0.0,-0.0531251,0.415675,-8.53358e-05,11,...........
3309,165.5,0.639907,-0.0830292,0.0,-0.053131,0.4158,-7.16653e-05,11,...........
3310,165.55,0.639722,-0.0830519,0.0,-0.0531301,0.415925,-8.30018e-05,11,...........
3311,165.6,0.639542,-0.0830713,0.0,-0.0531275,0.41605,-9.20043e-05,11,...........
3312,165.65,0.63936,-0.0830995,0.0,-0.0531305,0.416175,-8.66695e-05,11,...........
3313,165.7,0.639184,-0.0831279,0.0,-0.053134,0.4163,-9.23377e-05,11,...........
3314,165.75,0.638992,-0.0831499,0.0,-0.0531321,0.416425,-8.70029e-05,11,...........
3315,165.8,0.638814,-0.0831767,0.0,-0.0531344,0.41655,-8.867e-05,11,...........
3316,165.85,0.638631,-0.0831979,0.0,-0.0531328,0.416675,-8.50023e-05,11,...........
3317,165.9,0.638444,-0.0832273,0.0,-0.0531359,0.4168,-8.93369e-05,11,...........
3318,165.95,0.638259,-0.0832507,0.0,-0.0531355,0.416925,-8.06678e-05,11,...........
3319,166.0,0.638073,-0.0832753,0.0,-0.0531358,0.41705,-7.39993e-05,11,...........
3320,166.05,0.63789,-0.0832998,0.0,-0.0531361,0.417175,-7.80004e-05,11,...........
3321,166.1,0.637701,-0.0833254,0.0,-0.0531367,0.4173,-8.40021e-05,11,...........
3322,166.15,0.63752,-0.0833512,0.0,-0.053138,0.417425,-9.1004e-05,11,...........
3323,166.2,0.637335,-0.0833758,0.0,-0.0531383,0.417562,-8.06678e-05,11,...........
3324,166.25,0.637145,-0.0834029,0.0,-0.0531397,0.417687,-8.6336e-05,11,...........
3325,166.3,0.636958,-0.0834309,0.0,-0.0531419,0.417812,-8.56692e-05,11,...........
3326,166.35,0.636768,-0.0834557,0.0,-0.0531419,0.417937,-8.73363e-05,11,...........
3327,166.4,0.636583,-0.0834768,0.0,-0.0531399,0.418062,-8.50023e-05,11,...........
3328,166.45,0.636392,-0.0835038,0.0,-0.0531411,0.418187,-7.56664e-05,11,...........
3329,166.5,0.636209,-0.0835247,0.0,-0.0531392,0.418312,-8.36686e-05,11,...........
3330,166.55,0.636017,-0.0835547,0.0,-0.0531422,0.418437,-8.26683e-05,11,...........
3331,166.6,0.635825,-0.0835804,0.0,-0.0531425,0.418563,-8.26684e-05,11,...........
3332,166.65,0.635635,-0.0836031,0.0,-0.0531411,0.418687,-8.36686e-05,11,...........
3333,166.7,0.635452,-0.0836309,0.0,-0.0531434,0.418812,-8.93369e-05,11,...........
3334,166.75,0.635255,-0.0836544,0.0,-0.0531419,0.418938,-8.30018e-05,11,...........
3335,166.8,0.635059,-0.0836804,0.0,-0.053142,0.419062,-8.00009e-05,11,...........
3336,166.85,0.634869,-0.0837047,0.0,-0.0531415,0.419187,-8.43355e-05,11,...........
3337,166.9,0.634678,-0.0837282,0.0,-0.0531405,0.419312,-8.23349e-05,11,...........
3338,166.95,0.634484,-0.083753,0.0,-0.0531399,0.419437,-8.30018e-05,11,...........
3339,167.0,0.63429,-0.0837727,0.0,-0.0531362,0.419562,-8.16681e-05,11,...........
3340,167.05,0.634102,-0.0838012,0.0,-0.0531386,0.419687,-8.46689e-05,11,...........
3341,167.1,0.633912,-0.0838296,0.0,-0.0531406,0.419813,-8.93369e-05,11,...........
3342,167.15,0.633717,-0.0838513,0.0,-0.053138,0.419937,-8.46689e-05,11,...........
3343,167.2,0.633511,-0.0838776,0.0,-0.0531373,0.420062,-8.03344e-05,11,...........
3344,167.25,0.63332,-0.0839027,0.0,-0.0531373,0.420188,-8.56692e-05,11,...........
3345,167.3,0.633118,-0.0839314,0.0,-0.0531385,0.420312,-8.70029e-05,11,...........
3346,167.35,0.632926,-0.0839538,0.0,-0.0531366,0.420437,-8.43355e-05,11,...........
